chr,stat,end,covtelo
Chr6,11850000,11875000,9
Chr6,11875000,11900000,8
Chr6,11900000,11925000,3
Chr6,11925000,11950000,8
Chr6,11950000,11975000,8
Chr6,11975000,12000000,6
Chr6,12000000,12025000,8
Chr6,12025000,12050000,9
Chr6,12050000,12075000,9
Chr6,12075000,12100000,6
Chr6,12100000,12125000,6
Chr6,12125000,12150000,8
Chr6,12150000,12175000,9
Chr6,12175000,12200000,8
Chr6,12200000,12225000,4
Chr6,12225000,12250000,6
Chr6,12250000,12275000,7
Chr6,12275000,12300000,8
Chr6,12300000,12325000,7
Chr6,12325000,12350000,6
Chr6,12350000,12375000,7
Chr6,12375000,12400000,4
Chr6,12400000,12425000,8
Chr6,12425000,12450000,7
Chr6,12450000,12475000,9
Chr6,12475000,12500000,8
Chr6,12500000,12525000,10
Chr6,12525000,12550000,8
Chr6,12550000,12575000,13
Chr6,12575000,12600000,9
Chr6,12600000,12625000,5
Chr6,12625000,12650000,7
Chr6,12650000,12675000,7
Chr6,12675000,12700000,7
Chr6,12700000,12725000,10
Chr6,12725000,12750000,8
Chr6,12750000,12775000,5
Chr6,12775000,12800000,8
Chr6,12800000,12825000,8
Chr6,12825000,12850000,6
Chr6,12850000,12875000,10
Chr6,12875000,12900000,6
Chr6,12900000,12925000,4
Chr6,12925000,12950000,5
Chr6,12950000,12975000,12
Chr6,12975000,13000000,6
Chr6,13000000,13025000,10
Chr6,13025000,13050000,6
Chr6,13050000,13075000,7
Chr6,13075000,13100000,4
Chr6,13100000,13125000,7
Chr6,13125000,13150000,6
Chr6,13150000,13175000,3
Chr6,13175000,13200000,5
Chr6,13200000,13225000,7
Chr6,13225000,13250000,6
Chr6,13250000,13275000,12
Chr6,13275000,13300000,10
Chr6,13300000,13325000,8
Chr6,13325000,13350000,6
Chr6,13350000,13375000,11
Chr6,13375000,13400000,6
Chr6,13400000,13425000,9
Chr6,13425000,13450000,8
Chr6,13450000,13475000,7
Chr6,13475000,13500000,5
Chr6,13500000,13525000,5
Chr6,13525000,13550000,9
Chr6,13550000,13575000,7
Chr6,13575000,13600000,10
Chr6,13600000,13625000,9
Chr6,13625000,13650000,9
Chr6,13650000,13675000,8
Chr6,13675000,13700000,7
Chr6,13700000,13725000,6
Chr6,13725000,13750000,6
Chr6,13750000,13775000,7
Chr6,13775000,13800000,6
Chr6,13800000,13825000,5
Chr6,13825000,13850000,4
Chr6,13850000,13875000,5
Chr6,13875000,13900000,6
Chr6,13900000,13925000,6
Chr6,13925000,13950000,6
Chr6,13950000,13975000,10
Chr6,13975000,14000000,9
Chr6,14000000,14025000,5
Chr6,14025000,14050000,7
Chr6,14050000,14075000,7
Chr6,14075000,14100000,4
Chr6,14100000,14125000,5
Chr6,14125000,14150000,8
Chr6,14150000,14175000,13
Chr6,14175000,14200000,14
Chr6,14200000,14225000,10
Chr6,14225000,14250000,7
Chr6,14250000,14275000,9
Chr6,14275000,14300000,4
Chr6,14300000,14325000,8
Chr6,14325000,14350000,6
Chr6,14350000,14375000,4
Chr6,14375000,14400000,5
Chr6,14400000,14425000,5
Chr6,14425000,14450000,10
Chr6,14450000,14475000,7
Chr6,14475000,14500000,4
Chr6,14500000,14525000,5
Chr6,14525000,14550000,7
Chr6,14550000,14575000,6
Chr6,14575000,14600000,10
Chr6,14600000,14625000,10
Chr6,14625000,14650000,11
Chr6,14650000,14675000,6
Chr6,14675000,14700000,9
Chr6,14700000,14725000,8
Chr6,14725000,14750000,7
Chr6,14750000,14775000,8
Chr6,14775000,14800000,7
Chr6,14800000,14825000,7
Chr6,14825000,14850000,7
Chr6,14850000,14875000,9
Chr6,14875000,14900000,6
Chr6,14900000,14925000,5
Chr6,14925000,14950000,12
Chr6,14950000,14975000,5
Chr6,14975000,15000000,4
Chr6,15000000,15025000,5
Chr6,15025000,15050000,4
Chr6,15050000,15075000,6
Chr6,15075000,15100000,7
Chr6,15100000,15125000,7
Chr6,15125000,15150000,11
Chr6,15150000,15175000,10
Chr6,15175000,15200000,10
Chr6,15200000,15225000,6
Chr6,15225000,15250000,4
Chr6,15250000,15275000,7
Chr6,15275000,15300000,6
Chr6,15300000,15325000,4
Chr6,15325000,15350000,11
Chr6,15350000,15375000,4
Chr6,15375000,15400000,5
Chr6,15400000,15425000,6
Chr6,15425000,15450000,7
Chr6,15450000,15475000,8
Chr6,15475000,15500000,7
Chr6,15500000,15525000,7
Chr6,15525000,15550000,4
Chr6,15550000,15575000,7
Chr6,15575000,15600000,6
Chr6,15600000,15625000,9
Chr6,15625000,15650000,2
Chr6,15650000,15675000,5
Chr6,15675000,15700000,7
Chr6,15700000,15725000,4
Chr6,15725000,15750000,6
Chr6,15750000,15775000,5
Chr6,15775000,15800000,7
Chr6,15800000,15825000,10
Chr6,15825000,15850000,5
Chr6,15850000,15875000,8
Chr6,15875000,15900000,11
Chr6,15900000,15925000,7
Chr6,15925000,15950000,8
Chr6,15950000,15975000,4
Chr6,15975000,16000000,7
Chr6,16000000,16025000,5
Chr6,16025000,16050000,1
Chr6,16050000,16075000,5
Chr6,16075000,16100000,8
Chr6,16100000,16125000,6
Chr6,16125000,16150000,6
Chr6,16150000,16175000,8
Chr6,16175000,16200000,5
Chr6,16200000,16225000,6
Chr6,16225000,16250000,4
Chr6,16250000,16275000,8
Chr6,16275000,16300000,8
Chr6,16300000,16325000,10
Chr6,16325000,16350000,12
Chr6,16350000,16375000,7
Chr6,16375000,16400000,8
Chr6,16400000,16425000,4
Chr6,16425000,16450000,10
Chr6,16450000,16475000,8
Chr6,16475000,16500000,6
Chr6,16500000,16525000,5
Chr6,16525000,16550000,7
Chr6,16550000,16575000,7
Chr6,16575000,16600000,5
Chr6,16600000,16625000,5
Chr6,16625000,16650000,9
Chr6,16650000,16675000,7
Chr6,16675000,16700000,5
Chr6,16700000,16725000,8
Chr6,16725000,16750000,9
Chr6,16750000,16775000,5
Chr6,16775000,16800000,6
Chr6,16800000,16825000,7
Chr6,16825000,16850000,5
Chr6,16850000,16875000,8
Chr6,16875000,16900000,6
Chr6,16900000,16925000,7
Chr6,16925000,16950000,9
Chr6,16950000,16975000,6
Chr6,16975000,17000000,5
Chr6,17000000,17025000,4
Chr6,17025000,17050000,3
Chr6,17050000,17075000,6
Chr6,17075000,17100000,6
Chr6,17100000,17125000,3
Chr6,17125000,17150000,7
Chr6,17150000,17175000,6
Chr6,17175000,17200000,9
Chr6,17200000,17225000,6
Chr6,17225000,17250000,7
Chr6,17250000,17275000,7
Chr6,17275000,17300000,4
Chr6,17300000,17325000,8
Chr6,17325000,17350000,6
Chr6,17350000,17375000,10
Chr6,17375000,17400000,9
Chr6,17400000,17425000,10
Chr6,17425000,17450000,6
Chr6,17450000,17475000,9
Chr6,17475000,17500000,8
Chr6,17500000,17525000,4
Chr6,17525000,17550000,2
Chr6,17550000,17575000,8
Chr6,17575000,17600000,7
Chr6,17600000,17625000,8
Chr6,17625000,17650000,10
Chr6,17650000,17675000,4
Chr6,17675000,17700000,4
Chr6,17700000,17725000,6
Chr6,17725000,17750000,8
Chr6,17750000,17775000,5
Chr6,17775000,17800000,7
Chr6,17800000,17825000,6
Chr6,17825000,17850000,7
Chr6,17850000,17875000,6
Chr6,17875000,17900000,5
Chr6,17900000,17925000,8
Chr6,17925000,17950000,6
Chr6,17950000,17975000,7
Chr6,17975000,18000000,6
Chr6,18000000,18025000,9
Chr6,18025000,18050000,7
Chr6,18050000,18075000,11
Chr6,18075000,18100000,9
Chr6,18100000,18125000,4
Chr6,18125000,18150000,8
Chr6,18150000,18175000,7
Chr6,18175000,18200000,3
Chr6,18200000,18225000,13
Chr6,18225000,18250000,9
Chr6,18250000,18275000,7
Chr6,18275000,18300000,8
Chr6,18300000,18325000,11
Chr6,18325000,18350000,7
Chr6,18350000,18375000,3
Chr6,18375000,18400000,8
Chr6,18400000,18425000,4
Chr6,18425000,18450000,10
Chr6,18450000,18475000,12
Chr6,18475000,18500000,9
Chr6,18500000,18525000,9
Chr6,18525000,18550000,5
Chr6,18550000,18575000,11
Chr6,18575000,18600000,6
Chr6,18600000,18625000,9
Chr6,18625000,18650000,6
Chr6,18650000,18675000,8
Chr6,18675000,18700000,8
Chr6,18700000,18725000,6
Chr6,18725000,18750000,8
Chr6,18750000,18775000,4
Chr6,18775000,18800000,7
Chr6,18800000,18825000,5
Chr6,18825000,18850000,3
Chr6,18850000,18875000,5
Chr6,18875000,18900000,5
Chr6,18900000,18925000,6
Chr6,18925000,18950000,5
Chr6,18950000,18975000,6
Chr6,18975000,19000000,9
Chr6,19000000,19025000,8
Chr6,19025000,19050000,5
Chr6,19050000,19075000,10
Chr6,19075000,19100000,9
Chr6,19100000,19125000,4
Chr6,19125000,19150000,8
Chr6,19150000,19175000,13
Chr6,19175000,19200000,11
Chr6,19200000,19225000,6
Chr6,19225000,19250000,7
Chr6,19250000,19275000,9
Chr6,19275000,19300000,7
Chr6,19300000,19325000,5
Chr6,19325000,19350000,5
Chr6,19350000,19375000,14
Chr6,19375000,19400000,7
Chr6,19400000,19425000,10
Chr6,19425000,19450000,6
Chr6,19450000,19475000,6
Chr6,19475000,19500000,6
Chr6,19500000,19525000,8
Chr6,19525000,19550000,7
Chr6,19550000,19575000,8
Chr6,19575000,19600000,7
Chr6,19600000,19625000,10
Chr6,19625000,19650000,7
Chr6,19650000,19675000,5
Chr6,19675000,19700000,5
Chr6,19700000,19725000,6
Chr6,19725000,19750000,10
Chr6,19750000,19775000,8
Chr6,19775000,19800000,4
Chr6,19800000,19825000,7
Chr6,19825000,19850000,4
Chr6,19850000,19875000,7
Chr6,19875000,19900000,5
Chr6,19900000,19925000,8
Chr6,19925000,19950000,7
Chr6,19950000,19975000,8
Chr6,19975000,20000000,13
Chr6,20000000,20025000,5
Chr6,20025000,20050000,5
Chr6,20050000,20075000,11
Chr6,20075000,20100000,11
Chr6,20100000,20125000,7
Chr6,20125000,20150000,8
Chr6,20150000,20175000,11
Chr6,20175000,20200000,10
Chr6,20200000,20225000,5
Chr6,20225000,20250000,7
Chr6,20250000,20275000,7
Chr6,20275000,20300000,7
Chr6,20300000,20325000,9
Chr6,20325000,20350000,5
Chr6,20350000,20375000,7
Chr6,20375000,20400000,4
Chr6,20400000,20425000,6
Chr6,20425000,20450000,6
Chr6,20450000,20475000,5
Chr6,20475000,20500000,7
Chr6,20500000,20525000,11
Chr6,20525000,20550000,7
Chr6,20550000,20575000,6
Chr6,20575000,20600000,8
Chr6,20600000,20625000,4
Chr6,20625000,20650000,9
Chr6,20650000,20675000,6
Chr6,20675000,20700000,4
Chr6,20700000,20725000,7
Chr6,20725000,20750000,9
Chr6,20750000,20775000,5
Chr6,20775000,20800000,10
Chr6,20800000,20825000,14
Chr6,20825000,20850000,1
Chr6,20850000,20875000,9
Chr6,20875000,20900000,7
Chr6,20900000,20925000,6
Chr6,20925000,20950000,8
Chr6,20950000,20975000,5
Chr6,20975000,21000000,8
Chr6,21000000,21025000,11
Chr6,21025000,21050000,5
Chr6,21050000,21075000,4
Chr6,21075000,21100000,6
Chr6,21100000,21125000,5
Chr6,21125000,21150000,4
Chr6,21150000,21175000,12
Chr6,21175000,21200000,9
Chr6,21200000,21225000,5
Chr6,21225000,21250000,7
Chr6,21250000,21275000,6
Chr6,21275000,21300000,4
Chr6,21300000,21325000,8
Chr6,21325000,21350000,9
Chr6,21350000,21375000,5
Chr6,21375000,21400000,3
Chr6,21400000,21425000,6
Chr6,21425000,21450000,12
Chr6,21450000,21475000,10
Chr6,21475000,21500000,7
Chr6,21500000,21525000,7
Chr6,21525000,21550000,10
Chr6,21550000,21575000,7
Chr6,21575000,21600000,6
Chr6,21600000,21625000,11
Chr6,21625000,21650000,11
Chr6,21650000,21675000,7
Chr6,21675000,21700000,8
Chr6,21700000,21725000,11
Chr6,21725000,21750000,10
Chr6,21750000,21775000,8
Chr6,21775000,21800000,6
Chr6,21800000,21825000,5
Chr6,21825000,21850000,12
Chr6,21850000,21875000,10
Chr6,21875000,21900000,7
Chr6,21900000,21925000,11
Chr6,21925000,21950000,7
Chr6,21950000,21975000,7
Chr6,21975000,22000000,10
Chr6,22000000,22025000,6
Chr6,22025000,22050000,10
Chr6,22050000,22075000,6
Chr6,22075000,22100000,6
Chr6,22100000,22125000,6
Chr6,22125000,22150000,9
Chr6,22150000,22175000,4
Chr6,22175000,22200000,7
Chr6,22200000,22225000,8
Chr6,22225000,22250000,4
Chr6,22250000,22275000,7
Chr6,22275000,22300000,3
Chr6,22300000,22325000,5
Chr6,22325000,22350000,6
Chr6,22350000,22375000,4
Chr6,22375000,22400000,6
Chr6,22400000,22425000,5
Chr6,22425000,22450000,3
Chr6,22450000,22475000,5
Chr6,22475000,22500000,10
Chr6,22500000,22525000,6
Chr6,22525000,22550000,6
Chr6,22550000,22575000,6
Chr6,22575000,22600000,6
Chr6,22600000,22625000,7
Chr6,22625000,22650000,5
Chr6,22650000,22675000,7
Chr6,22675000,22700000,9
Chr6,22700000,22725000,11
Chr6,22725000,22750000,9
Chr6,22750000,22775000,11
Chr6,22775000,22800000,10
Chr6,22800000,22825000,5
Chr6,22825000,22850000,5
Chr6,22850000,22875000,6
Chr6,22875000,22900000,9
Chr6,22900000,22925000,4
Chr6,22925000,22950000,13
Chr6,22950000,22975000,8
Chr6,22975000,23000000,6
Chr6,23000000,23025000,8
Chr6,23025000,23050000,7
Chr6,23050000,23075000,5
Chr6,23075000,23100000,7
Chr6,23100000,23125000,12
Chr6,23125000,23150000,4
Chr6,23150000,23175000,7
Chr6,23175000,23200000,11
Chr6,23200000,23225000,8
Chr6,23225000,23250000,5
Chr6,23250000,23275000,7
Chr6,23275000,23300000,4
Chr6,23300000,23325000,7
Chr6,23325000,23350000,13
Chr6,23350000,23375000,6
Chr6,23375000,23400000,8
Chr6,23400000,23425000,10
Chr6,23425000,23450000,7
Chr6,23450000,23475000,4
Chr6,23475000,23500000,5
Chr6,23500000,23525000,9
Chr6,23525000,23550000,6
Chr6,23550000,23575000,5
Chr6,23575000,23600000,10
Chr6,23600000,23625000,5
Chr6,23625000,23650000,8
Chr6,23650000,23675000,11
Chr6,23675000,23700000,6
Chr6,23700000,23725000,7
Chr6,23725000,23750000,4
Chr6,23750000,23775000,12
Chr6,23775000,23800000,6
Chr6,23800000,23825000,6
Chr6,23825000,23850000,7
Chr6,23850000,23875000,2
Chr6,23875000,23900000,12
Chr6,23900000,23925000,9
Chr6,23925000,23950000,6
Chr6,23950000,23975000,8
Chr6,23975000,24000000,10
Chr6,24000000,24025000,6
Chr6,24025000,24050000,9
Chr6,24050000,24075000,5
Chr6,24075000,24100000,13
Chr6,24100000,24125000,10
Chr6,24125000,24150000,11
Chr6,24150000,24175000,6
Chr6,24175000,24200000,9
Chr6,24200000,24225000,7
Chr6,24225000,24250000,9
Chr6,24250000,24275000,8
Chr6,24275000,24300000,4
Chr6,24300000,24325000,3
Chr6,24325000,24350000,7
Chr6,24350000,24375000,10
Chr6,24375000,24400000,8
Chr6,24400000,24425000,4
Chr6,24425000,24450000,8
Chr6,24450000,24475000,10
Chr6,24475000,24500000,9
Chr6,24500000,24525000,7
Chr6,24525000,24550000,6
Chr6,24550000,24575000,8
Chr6,24575000,24600000,5
Chr6,24600000,24625000,7
Chr6,24625000,24650000,9
Chr6,24650000,24675000,9
Chr6,24675000,24700000,5
Chr6,24700000,24725000,10
Chr6,24725000,24750000,4
Chr6,24750000,24775000,10
Chr6,24775000,24800000,7
Chr6,24800000,24825000,6
Chr6,24825000,24850000,9
Chr6,24850000,24875000,5
Chr6,24875000,24900000,4
Chr6,24900000,24925000,8
Chr6,24925000,24950000,6
Chr6,24950000,24975000,8
Chr6,24975000,25000000,8
Chr6,25000000,25025000,4
Chr6,25025000,25050000,7
Chr6,25050000,25075000,8
Chr6,25075000,25100000,5
Chr6,25100000,25125000,9
Chr6,25125000,25150000,14
Chr6,25150000,25175000,10
Chr6,25175000,25200000,6
Chr6,25200000,25225000,5
Chr6,25225000,25250000,8
Chr6,25250000,25275000,9
Chr6,25275000,25300000,6
Chr6,25300000,25325000,7
Chr6,25325000,25350000,9
Chr6,25350000,25375000,6
Chr6,25375000,25400000,12
Chr6,25400000,25425000,5
Chr6,25425000,25450000,6
Chr6,25450000,25475000,7
Chr6,25475000,25500000,6
Chr6,25500000,25525000,5
Chr6,25525000,25550000,10
Chr6,25550000,25575000,7
Chr6,25575000,25600000,8
Chr6,25600000,25625000,6
Chr6,25625000,25650000,5
Chr6,25650000,25675000,11
Chr6,25675000,25700000,9
Chr6,25700000,25725000,9
Chr6,25725000,25750000,9
Chr6,25750000,25775000,11
Chr6,25775000,25800000,5
Chr6,25800000,25825000,7
Chr6,25825000,25850000,8
Chr6,25850000,25875000,4
Chr6,25875000,25900000,5
Chr6,25900000,25925000,7
Chr6,25925000,25950000,6
Chr6,25950000,25975000,6
Chr6,25975000,26000000,4
Chr6,26000000,26025000,6
Chr6,26025000,26050000,6
Chr6,26050000,26075000,5
Chr6,26075000,26100000,5
Chr6,26100000,26125000,13
Chr6,26125000,26150000,8
Chr6,26150000,26175000,14
Chr6,26175000,26200000,6
Chr6,26200000,26225000,2
Chr6,26225000,26250000,6
Chr6,26250000,26275000,7
Chr6,26275000,26300000,9
Chr6,26300000,26325000,6
Chr6,26325000,26350000,3
Chr6,26350000,26375000,4
Chr6,26375000,26400000,5
Chr6,26400000,26425000,9
Chr6,26425000,26450000,8
Chr6,26450000,26475000,6
Chr6,26475000,26500000,10
Chr6,26500000,26525000,7
Chr6,26525000,26550000,8
Chr6,26550000,26575000,11
Chr6,26575000,26600000,8
Chr6,26600000,26625000,8
Chr6,26625000,26650000,6
Chr6,26650000,26675000,9
Chr6,26675000,26700000,7
Chr6,26700000,26725000,10
Chr6,26725000,26750000,7
Chr6,26750000,26775000,8
Chr6,26775000,26800000,6
Chr6,26800000,26825000,6
Chr6,26825000,26850000,8
Chr6,26850000,26875000,7
Chr6,26875000,26900000,6
Chr6,26900000,26925000,9
Chr6,26925000,26950000,5
Chr6,26950000,26975000,9
Chr6,26975000,27000000,7
Chr6,27000000,27025000,7
Chr6,27025000,27050000,7
Chr6,27050000,27075000,6
Chr6,27075000,27100000,14
Chr6,27100000,27125000,12
Chr6,27125000,27150000,8
Chr6,27150000,27175000,6
Chr6,27175000,27200000,7
Chr6,27200000,27225000,6
Chr6,27225000,27250000,12
Chr6,27250000,27275000,8
Chr6,27275000,27300000,6
Chr6,27300000,27325000,7
Chr6,27325000,27350000,4
Chr6,27350000,27375000,7
Chr6,27375000,27400000,6
Chr6,27400000,27425000,8
Chr6,27425000,27450000,11
Chr6,27450000,27475000,5
Chr6,27475000,27500000,8
Chr6,27500000,27525000,8
Chr6,27525000,27550000,9
Chr6,27550000,27575000,5
Chr6,27575000,27600000,5
Chr6,27600000,27625000,8
Chr6,27625000,27650000,5
Chr6,27650000,27675000,6
Chr6,27675000,27700000,10
Chr6,27700000,27725000,9
Chr6,27725000,27750000,7
Chr6,27750000,27775000,7
Chr6,27775000,27800000,5
Chr6,27800000,27825000,3
Chr6,27825000,27850000,7
Chr6,27850000,27875000,7
Chr6,27875000,27900000,5
Chr6,27900000,27925000,6
Chr6,27925000,27950000,7
Chr6,27950000,27975000,7
Chr6,27975000,28000000,6
Chr6,28000000,28025000,10
Chr6,28025000,28050000,8
Chr6,28050000,28075000,8
Chr6,28075000,28100000,11
Chr6,28100000,28125000,9
Chr6,28125000,28150000,6
Chr6,28150000,28175000,11
Chr6,28175000,28200000,8
Chr6,28200000,28225000,5
Chr6,28225000,28250000,6
Chr6,28250000,28275000,6
Chr6,28275000,28300000,7
Chr6,28300000,28325000,3
Chr6,28325000,28350000,7
Chr6,28350000,28375000,9
Chr6,28375000,28400000,4
Chr6,28400000,28425000,9
Chr6,28425000,28450000,5
Chr6,28450000,28475000,5
Chr6,28475000,28500000,8
Chr6,28500000,28525000,6
Chr6,28525000,28550000,5
Chr6,28550000,28575000,7
Chr6,28575000,28600000,8
Chr6,28600000,28625000,6
Chr6,28625000,28650000,7
Chr6,28650000,28675000,5
Chr6,28675000,28700000,5
Chr6,28700000,28725000,5
Chr6,28725000,28750000,8
Chr6,28750000,28775000,9
Chr6,28775000,28800000,5
Chr6,28800000,28825000,8
Chr6,28825000,28850000,7
Chr6,28850000,28875000,8
Chr6,28875000,28900000,7
Chr6,28900000,28925000,8
Chr6,28925000,28950000,6
Chr6,28950000,28975000,7
Chr6,28975000,29000000,9
Chr6,29000000,29025000,6
Chr6,29025000,29050000,6
Chr6,29050000,29075000,9
Chr6,29075000,29100000,7
Chr6,29100000,29125000,8
Chr6,29125000,29150000,3
Chr6,29150000,29175000,19
Chr6,29175000,29200000,20
Chr6,29200000,29225000,17
Chr6,29225000,29250000,17
Chr6,29250000,29275000,0
Chr6,29275000,29300000,1
Chr6,29300000,29325000,17
Chr6,29325000,29350000,17
Chr6,29350000,29375000,17
Chr6,29375000,29400000,20
Chr6,29400000,29425000,21
Chr6,29425000,29450000,12
Chr6,29450000,29475000,19
Chr6,29475000,29500000,6
Chr6,29500000,29525000,6
Chr6,29525000,29550000,9
Chr6,29550000,29575000,11
Chr6,29575000,29600000,6
Chr6,29600000,29625000,5
Chr6,29625000,29650000,12
Chr6,29650000,29675000,8
Chr6,29675000,29700000,9
Chr6,29700000,29725000,10
Chr6,29725000,29750000,6
Chr6,29750000,29775000,7
Chr6,29775000,29800000,9
Chr6,29800000,29825000,6
Chr6,29825000,29850000,9
Chr6,29850000,29875000,8
Chr6,29875000,29900000,3
Chr6,29900000,29925000,7
Chr6,29925000,29950000,9
Chr6,29950000,29975000,12
Chr6,29975000,30000000,11
Chr6,30000000,30025000,9
Chr6,30025000,30050000,8
Chr6,30050000,30075000,9
Chr6,30075000,30100000,5
Chr6,30100000,30125000,6
Chr6,30125000,30150000,12
Chr6,30150000,30175000,10
Chr6,30175000,30200000,9
Chr6,30200000,30225000,9
Chr6,30225000,30250000,6
Chr6,30250000,30275000,10
Chr6,30275000,30300000,6
Chr6,30300000,30325000,7
Chr6,30325000,30350000,9
Chr6,30350000,30375000,7
Chr6,30375000,30400000,5
Chr6,30400000,30425000,14
Chr6,30425000,30450000,8
Chr6,30450000,30475000,7
Chr6,30475000,30500000,12
Chr6,30500000,30525000,6
Chr6,30525000,30550000,5
Chr6,30550000,30575000,8
Chr6,30575000,30600000,4
Chr6,30600000,30625000,9
Chr6,30625000,30650000,9
Chr6,30650000,30675000,8
Chr6,30675000,30700000,8
Chr6,30700000,30725000,8
Chr6,30725000,30750000,6
Chr6,30750000,30775000,8
Chr6,30775000,30800000,9
Chr6,30800000,30825000,7
Chr6,30825000,30850000,6
Chr6,30850000,30875000,6
Chr6,30875000,30900000,7
Chr6,30900000,30925000,8
Chr6,30925000,30950000,5
Chr6,30950000,30975000,10
Chr6,30975000,31000000,7
Chr6,31000000,31025000,3
Chr6,31025000,31050000,10
Chr6,31050000,31075000,8
Chr6,31075000,31100000,10
Chr6,31100000,31125000,6
Chr6,31125000,31150000,6
Chr6,31150000,31175000,6
Chr6,31175000,31200000,5
Chr6,31200000,31225000,10
Chr6,31225000,31250000,6
Chr6,31250000,31275000,6
Chr6,31275000,31300000,7
Chr6,31300000,31325000,10
Chr6,31325000,31350000,8
Chr6,31350000,31375000,6
Chr6,31375000,31400000,15
Chr6,31400000,31425000,8
Chr6,31425000,31450000,6
Chr6,31450000,31475000,6
Chr6,31475000,31500000,10
Chr6,31500000,31525000,4
Chr6,31525000,31550000,12
Chr6,31550000,31575000,5
Chr6,31575000,31600000,10
Chr6,31600000,31625000,4
Chr6,31625000,31650000,11
Chr6,31650000,31675000,10
Chr6,31675000,31700000,8
Chr6,31700000,31725000,5
Chr6,31725000,31750000,4
Chr6,31750000,31775000,8
Chr6,31775000,31800000,6
Chr6,31800000,31825000,6
Chr6,31825000,31850000,3
Chr6,31850000,31875000,12
Chr6,31875000,31900000,9
Chr6,31900000,31925000,6
Chr6,31925000,31950000,7
Chr6,31950000,31975000,6
Chr6,31975000,32000000,7
Chr6,32000000,32025000,7
Chr6,32025000,32050000,13
Chr6,32050000,32075000,6
Chr6,32075000,32100000,3
Chr6,32100000,32125000,8
Chr6,32125000,32150000,9
Chr6,32150000,32175000,5
Chr6,32175000,32200000,7
Chr6,32200000,32225000,6
