chr,start,end,covilm
Chr2,6575000,6600000,20.1323
Chr2,6600000,6625000,25.9555
Chr2,6625000,6650000,24.8444
Chr2,6650000,6675000,25.0186
Chr2,6675000,6700000,27.494
Chr2,6700000,6725000,24.6573
Chr2,6725000,6750000,25.3572
Chr2,6750000,6775000,17.8423
Chr2,6775000,6800000,19.792
Chr2,6800000,6825000,23.2414
Chr2,6825000,6850000,25.8426
Chr2,6850000,6875000,24.1929
Chr2,6875000,6900000,26.2168
Chr2,6900000,6925000,21.2772
Chr2,6925000,6950000,25.6136
Chr2,6950000,6975000,25.6846
Chr2,6975000,7000000,25.9636
Chr2,7000000,7025000,25.4411
Chr2,7025000,7050000,25.8491
Chr2,7050000,7075000,28.8147
Chr2,7075000,7100000,21.2095
Chr2,7100000,7125000,15.9652
Chr2,7125000,7150000,14.5912
Chr2,7150000,7175000,17.3424
Chr2,7175000,7200000,22.0916
Chr2,7200000,7225000,19.4533
Chr2,7225000,7250000,16.099
Chr2,7250000,7275000,15.4362
Chr2,7275000,7300000,16.0716
Chr2,7300000,7325000,14.9492
Chr2,7325000,7350000,20.0339
Chr2,7350000,7375000,30.308
Chr2,7375000,7400000,23.2914
Chr2,7400000,7425000,25.5233
Chr2,7425000,7450000,26.0023
Chr2,7450000,7475000,26.6344
Chr2,7475000,7500000,24.5412
Chr2,7500000,7525000,25.1476
Chr2,7525000,7550000,23.2737
Chr2,7550000,7575000,28.4567
Chr2,7575000,7600000,28.676
Chr2,7600000,7625000,23.9058
Chr2,7625000,7650000,27.0134
Chr2,7650000,7675000,23.8575
Chr2,7675000,7700000,26.0829
Chr2,7700000,7725000,24.4864
Chr2,7725000,7750000,27.2763
Chr2,7750000,7775000,25.5523
Chr2,7775000,7800000,22.1061
Chr2,7800000,7825000,24.8621
Chr2,7825000,7850000,24.4558
Chr2,7850000,7875000,25.5604
Chr2,7875000,7900000,26.5522
Chr2,7900000,7925000,24.4735
Chr2,7925000,7950000,24.9621
Chr2,7950000,7975000,25.7959
Chr2,7975000,8000000,24.467
Chr2,8000000,8025000,27.4698
Chr2,8025000,8050000,26.2442
Chr2,8050000,8075000,24.9734
Chr2,8075000,8100000,26.4135
Chr2,8100000,8125000,26.4828
Chr2,8125000,8150000,25.9297
Chr2,8150000,8175000,21.1369
Chr2,8175000,8200000,25.4685
Chr2,8200000,8225000,25.0508
Chr2,8225000,8250000,26.7296
Chr2,8250000,8275000,25.3621
Chr2,8275000,8300000,26.0152
Chr2,8300000,8325000,22.6754
Chr2,8325000,8350000,23.7623
Chr2,8350000,8375000,25.9636
Chr2,8375000,8400000,25.891
Chr2,8400000,8425000,24.6073
Chr2,8425000,8450000,27.7214
Chr2,8450000,8475000,24.3719
Chr2,8475000,8500000,24.9895
Chr2,8500000,8525000,25.4314
Chr2,8525000,8550000,25.691
Chr2,8550000,8575000,26.8102
Chr2,8575000,8600000,28.1052
Chr2,8600000,8625000,26.0329
Chr2,8625000,8650000,25.4782
Chr2,8650000,8675000,27.1247
Chr2,8675000,8700000,26.8134
Chr2,8700000,8725000,26.8779
Chr2,8725000,8750000,27.8326
Chr2,8750000,8775000,28.5261
Chr2,8775000,8800000,27.4875
Chr2,8800000,8825000,26.5554
Chr2,8825000,8850000,25.2879
Chr2,8850000,8875000,26.0571
Chr2,8875000,8900000,25.8652
Chr2,8900000,8925000,24.7734
Chr2,8925000,8950000,26.3119
Chr2,8950000,8975000,26.7441
Chr2,8975000,9000000,25.7265
Chr2,9000000,9025000,25.4911
Chr2,9025000,9050000,25.4008
Chr2,9050000,9075000,21.4982
Chr2,9075000,9100000,24.5412
Chr2,9100000,9125000,27.4456
Chr2,9125000,9150000,22.3964
Chr2,9150000,9175000,26.0603
Chr2,9175000,9200000,28.2971
Chr2,9200000,9225000,26.32
Chr2,9225000,9250000,27.236
Chr2,9250000,9275000,27.1585
Chr2,9275000,9300000,26.8151
Chr2,9300000,9325000,25.604
Chr2,9325000,9350000,26.836
Chr2,9350000,9375000,26.0265
Chr2,9375000,9400000,26.5038
Chr2,9400000,9425000,27.9713
Chr2,9425000,9450000,28.6035
Chr2,9450000,9475000,27.2521
Chr2,9475000,9500000,27.0473
Chr2,9500000,9525000,26.4861
Chr2,9525000,9550000,26.6022
Chr2,9550000,9575000,24.0397
Chr2,9575000,9600000,22.1755
Chr2,9600000,9625000,22.1432
Chr2,9625000,9650000,23.8397
Chr2,9650000,9675000,24.1332
Chr2,9675000,9700000,25.4379
Chr2,9700000,9725000,24.9105
Chr2,9725000,9750000,24.8783
Chr2,9750000,9775000,25.2782
Chr2,9775000,9800000,23.8236
Chr2,9800000,9825000,24.0445
Chr2,9825000,9850000,27.3005
Chr2,9850000,9875000,25.4556
Chr2,9875000,9900000,26.1668
Chr2,9900000,9925000,24.6493
Chr2,9925000,9950000,24.717
Chr2,9950000,9975000,25.8313
Chr2,9975000,10000000,26.2345
Chr2,10000000,10025000,25.7233
Chr2,10025000,10050000,25.9829
Chr2,10050000,10075000,27.0247
Chr2,10075000,10100000,25.5588
Chr2,10100000,10125000,23.6107
Chr2,10125000,10150000,23.8736
Chr2,10150000,10175000,26.1958
Chr2,10175000,10200000,25.7942
Chr2,10200000,10225000,24.9073
Chr2,10225000,10250000,23.1205
Chr2,10250000,10275000,24.8815
Chr2,10275000,10300000,25.6894
Chr2,10300000,10325000,26.8683
Chr2,10325000,10350000,23.8833
Chr2,10350000,10375000,25.6717
Chr2,10375000,10400000,25.4443
Chr2,10400000,10425000,25.941
Chr2,10425000,10450000,23.9591
Chr2,10450000,10475000,24.5751
Chr2,10475000,10500000,25.6362
Chr2,10500000,10525000,24.4203
Chr2,10525000,10550000,23.4091
Chr2,10550000,10575000,25.9474
Chr2,10575000,10600000,28.4519
Chr2,10600000,10625000,24.9395
Chr2,10625000,10650000,25.0831
Chr2,10650000,10675000,26.4216
Chr2,10675000,10700000,26.7522
Chr2,10700000,10725000,25.6588
Chr2,10725000,10750000,26.2103
Chr2,10750000,10775000,26.2909
Chr2,10775000,10800000,25.8281
Chr2,10800000,10825000,27.223
Chr2,10825000,10850000,24.6251
Chr2,10850000,10875000,23.8526
Chr2,10875000,10900000,28.3551
Chr2,10900000,10925000,27.036
Chr2,10925000,10950000,25.3379
Chr2,10950000,10975000,26.1652
Chr2,10975000,11000000,24.4945
Chr2,11000000,11025000,24.467
Chr2,11025000,11050000,24.8267
Chr2,11050000,11075000,25.9426
Chr2,11075000,11100000,20.3983
Chr2,11100000,11125000,19.3775
Chr2,11125000,11150000,16.0377
Chr2,11150000,11175000,19.4291
Chr2,11175000,11200000,32.6173
Chr2,11200000,11225000,26.4587
Chr2,11225000,11250000,18.2987
Chr2,11250000,11275000,25.4201
Chr2,11275000,11300000,25.8249
Chr2,11300000,11325000,17.452
Chr2,11325000,11350000,18.039
Chr2,11350000,11375000,21.8481
Chr2,11375000,11400000,19.2614
Chr2,11400000,11425000,20.2177
Chr2,11425000,11450000,26.4167
Chr2,11450000,11475000,19.7468
Chr2,11475000,11500000,20.7612
Chr2,11500000,11525000,20.0774
Chr2,11525000,11550000,17.0198
Chr2,11550000,11575000,21.9545
Chr2,11575000,11600000,26.0781
Chr2,11600000,11625000,23.9397
Chr2,11625000,11650000,24.1558
Chr2,11650000,11675000,21.8578
Chr2,11675000,11700000,25.0411
Chr2,11700000,11725000,30.0065
Chr2,11725000,11750000,27.2698
Chr2,11750000,11775000,26.4345
Chr2,11775000,11800000,28.1922
Chr2,11800000,11825000,25.9523
Chr2,11825000,11850000,23.5156
Chr2,11850000,11875000,24.0655
Chr2,11875000,11900000,29.642
Chr2,11900000,11925000,23.9316
Chr2,11925000,11950000,24.4703
Chr2,11950000,11975000,25.7039
Chr2,11975000,12000000,21.5224
Chr2,12000000,12025000,26.5296
Chr2,12025000,12050000,24.2445
Chr2,12050000,12075000,27.7891
Chr2,12075000,12100000,24.5315
Chr2,12100000,12125000,27.3311
Chr2,12125000,12150000,27.8633
Chr2,12150000,12175000,26.8892
Chr2,12175000,12200000,25.2734
Chr2,12200000,12225000,27.2924
Chr2,12225000,12250000,25.3024
Chr2,12250000,12275000,25.7991
Chr2,12275000,12300000,32.8786
Chr2,12300000,12325000,27.1924
Chr2,12325000,12350000,26.8828
Chr2,12350000,12375000,26.3345
Chr2,12375000,12400000,26.5586
Chr2,12400000,12425000,26.2555
Chr2,12425000,12450000,24.9863
Chr2,12450000,12475000,25.4653
Chr2,12475000,12500000,25.9168
Chr2,12500000,12525000,24.4767
Chr2,12525000,12550000,25.3991
Chr2,12550000,12575000,26.2297
Chr2,12575000,12600000,26.5425
Chr2,12600000,12625000,24.6348
Chr2,12625000,12650000,29.2582
Chr2,12650000,12675000,29.8484
Chr2,12675000,12700000,29.7485
Chr2,12700000,12725000,56.8425
Chr2,12725000,12750000,22.8737
Chr2,12750000,12775000,14.5573
Chr2,12775000,12800000,16.7215
Chr2,12800000,12825000,26.1797
Chr2,12825000,12850000,25.4749
Chr2,12850000,12875000,28.3261
Chr2,12875000,12900000,27.5375
Chr2,12900000,12925000,26.7505
Chr2,12925000,12950000,29.7743
Chr2,12950000,12975000,29.6856
Chr2,12975000,13000000,28.6954
Chr2,13000000,13025000,27.8778
Chr2,13025000,13050000,27.6262
Chr2,13050000,13075000,25.9007
Chr2,13075000,13100000,29.105
Chr2,13100000,13125000,25.6668
Chr2,13125000,13150000,25.5427
Chr2,13150000,13175000,26.4506
Chr2,13175000,13200000,27.1666
Chr2,13200000,13225000,26.9247
Chr2,13225000,13250000,26.5861
Chr2,13250000,13275000,27.5762
Chr2,13275000,13300000,25.5024
Chr2,13300000,13325000,25.9765
Chr2,13325000,13350000,26.5425
Chr2,13350000,13375000,25.82
Chr2,13375000,13400000,27.4617
Chr2,13400000,13425000,25.3072
Chr2,13425000,13450000,25.9474
Chr2,13450000,13475000,24.3896
Chr2,13475000,13500000,25.4895
Chr2,13500000,13525000,26.2797
Chr2,13525000,13550000,23.9204
Chr2,13550000,13575000,23.851
Chr2,13575000,13600000,25.5088
Chr2,13600000,13625000,26.4603
Chr2,13625000,13650000,26.5877
Chr2,13650000,13675000,24.9992
Chr2,13675000,13700000,26.1861
Chr2,13700000,13725000,26.199
Chr2,13725000,13750000,25.2621
Chr2,13750000,13775000,27.723
Chr2,13775000,13800000,28.9937
Chr2,13800000,13825000,26.7586
Chr2,13825000,13850000,30.429
Chr2,13850000,13875000,27.1311
Chr2,13875000,13900000,26.8634
Chr2,13900000,13925000,25.9587
Chr2,13925000,13950000,27.7036
Chr2,13950000,13975000,25.583
Chr2,13975000,14000000,28.5632
Chr2,14000000,14025000,28.9228
Chr2,14025000,14050000,30.1323
Chr2,14050000,14075000,28.0826
Chr2,14075000,14100000,27.6407
Chr2,14100000,14125000,28.2906
Chr2,14125000,14150000,27.7713
Chr2,14150000,14175000,28.8857
Chr2,14175000,14200000,30.1452
Chr2,14200000,14225000,28.0149
Chr2,14225000,14250000,27.7762
Chr2,14250000,14275000,28.0729
Chr2,14275000,14300000,25.2976
Chr2,14300000,14325000,24.4864
Chr2,14325000,14350000,28.6744
Chr2,14350000,14375000,25.9587
Chr2,14375000,14400000,24.6976
Chr2,14400000,14425000,26.4764
Chr2,14425000,14450000,25.1895
Chr2,14450000,14475000,23.2221
Chr2,14475000,14500000,26.457
Chr2,14500000,14525000,26.2184
Chr2,14525000,14550000,23.5543
Chr2,14550000,14575000,24.2187
Chr2,14575000,14600000,26.0603
Chr2,14600000,14625000,25.9458
Chr2,14625000,14650000,26.8715
Chr2,14650000,14675000,24.9557
Chr2,14675000,14700000,24.0365
Chr2,14700000,14725000,26.2797
Chr2,14725000,14750000,25.0573
Chr2,14750000,14775000,25.4943
Chr2,14775000,14800000,24.8492
Chr2,14800000,14825000,23.9171
Chr2,14825000,14850000,26.1506
Chr2,14850000,14875000,25.1814
Chr2,14875000,14900000,26.0684
Chr2,14900000,14925000,26.1684
Chr2,14925000,14950000,26.2684
Chr2,14950000,14975000,25.5636
Chr2,14975000,15000000,27.0698
Chr2,15000000,15025000,26.5215
Chr2,15025000,15050000,27.9874
Chr2,15050000,15075000,27.723
Chr2,15075000,15100000,27.423
Chr2,15100000,15125000,28.4374
Chr2,15125000,15150000,25.0944
Chr2,15150000,15175000,27.2085
Chr2,15175000,15200000,28.6002
Chr2,15200000,15225000,26.5409
Chr2,15225000,15250000,23.1511
Chr2,15250000,15275000,27.3392
Chr2,15275000,15300000,26.17
Chr2,15300000,15325000,27.8504
Chr2,15325000,15350000,27.7568
Chr2,15350000,15375000,27.2747
Chr2,15375000,15400000,26.5103
Chr2,15400000,15425000,27.6004
Chr2,15425000,15450000,27.4391
Chr2,15450000,15475000,28.7099
Chr2,15475000,15500000,26.8215
Chr2,15500000,15525000,26.1023
Chr2,15525000,15550000,26.3845
Chr2,15550000,15575000,28.4406
Chr2,15575000,15600000,26.4538
Chr2,15600000,15625000,25.3105
Chr2,15625000,15650000,26.6135
Chr2,15650000,15675000,26.2861
Chr2,15675000,15700000,27.5714
Chr2,15700000,15725000,27.5359
Chr2,15725000,15750000,27.2456
Chr2,15750000,15775000,25.9571
Chr2,15775000,15800000,27.4666
Chr2,15800000,15825000,23.2963
Chr2,15825000,15850000,26.9779
Chr2,15850000,15875000,27.8552
Chr2,15875000,15900000,25.9894
Chr2,15900000,15925000,24.796
Chr2,15925000,15950000,27.7117
Chr2,15950000,15975000,27.0295
Chr2,15975000,16000000,26.191
Chr2,16000000,16025000,25.691
Chr2,16025000,16050000,25.9587
Chr2,16050000,16075000,26.9231
Chr2,16075000,16100000,24.7412
Chr2,16100000,16125000,26.5344
Chr2,16125000,16150000,25.962
Chr2,16150000,16175000,26.1942
Chr2,16175000,16200000,27.0328
Chr2,16200000,16225000,27.1634
Chr2,16225000,16250000,27.3698
Chr2,16250000,16275000,27.1811
Chr2,16275000,16300000,24.9025
Chr2,16300000,16325000,26.3554
Chr2,16325000,16350000,27.4085
Chr2,16350000,16375000,43.3801
Chr2,16375000,16400000,28.3761
Chr2,16400000,16425000,25.7491
Chr2,16425000,16450000,26.1893
Chr2,16450000,16475000,27.5827
Chr2,16475000,16500000,28.16
Chr2,16500000,16525000,33.4978
Chr2,16525000,16550000,26.3796
Chr2,16550000,16575000,27.8471
Chr2,16575000,16600000,28.3422
Chr2,16600000,16625000,28.2342
Chr2,16625000,16650000,30.8338
Chr2,16650000,16675000,25.1492
Chr2,16675000,16700000,27.4924
Chr2,16700000,16725000,24.6444
Chr2,16725000,16750000,23.743
Chr2,16750000,16775000,24.9283
Chr2,16775000,16800000,24.4558
Chr2,16800000,16825000,24.9686
Chr2,16825000,16850000,24.6896
Chr2,16850000,16875000,25.9684
Chr2,16875000,16900000,26.4361
Chr2,16900000,16925000,27.0618
Chr2,16925000,16950000,26.32
Chr2,16950000,16975000,24.5106
Chr2,16975000,17000000,25.691
Chr2,17000000,17025000,24.9057
Chr2,17025000,17050000,27.1021
Chr2,17050000,17075000,26.5328
Chr2,17075000,17100000,26.4441
Chr2,17100000,17125000,27.9713
Chr2,17125000,17150000,28.0536
Chr2,17150000,17175000,28.897
Chr2,17175000,17200000,30.2161
Chr2,17200000,17225000,28.2697
Chr2,17225000,17250000,28.8357
Chr2,17250000,17275000,26.607
Chr2,17275000,17300000,25.1927
Chr2,17300000,17325000,26.149
Chr2,17325000,17350000,26.1716
Chr2,17350000,17375000,26.9215
Chr2,17375000,17400000,28.2535
Chr2,17400000,17425000,29.8226
Chr2,17425000,17450000,29.0776
Chr2,17450000,17475000,27.5649
Chr2,17475000,17500000,27.1021
Chr2,17500000,17525000,27.0634
Chr2,17525000,17550000,25.1685
Chr2,17550000,17575000,18.4228
Chr2,17575000,17600000,26.6973
Chr2,17600000,17625000,25.6459
Chr2,17625000,17650000,25.2911
Chr2,17650000,17675000,29.9597
Chr2,17675000,17700000,29.9484
Chr2,17700000,17725000,30.0258
Chr2,17725000,17750000,31.2611
Chr2,17750000,17775000,26.9118
Chr2,17775000,17800000,26.7038
Chr2,17800000,17825000,28.3277
Chr2,17825000,17850000,26.7909
Chr2,17850000,17875000,28.5277
Chr2,17875000,17900000,25.2814
Chr2,17900000,17925000,28.7631
Chr2,17925000,17950000,25.6201
Chr2,17950000,17975000,25.9974
Chr2,17975000,18000000,26.7796
Chr2,18000000,18025000,25.2298
Chr2,18025000,18050000,27.9778
Chr2,18050000,18075000,27.2553
Chr2,18075000,18100000,26.6344
Chr2,18100000,18125000,29.0711
Chr2,18125000,18150000,27.7423
Chr2,18150000,18175000,26.8683
Chr2,18175000,18200000,26.9941
Chr2,18200000,18225000,25.4991
Chr2,18225000,18250000,25.5427
Chr2,18250000,18275000,26.8344
Chr2,18275000,18300000,29.4308
Chr2,18300000,18325000,26.7102
Chr2,18325000,18350000,27.7601
Chr2,18350000,18375000,24.9395
Chr2,18375000,18400000,25.6023
Chr2,18400000,18425000,26.1361
Chr2,18425000,18450000,25.8491
Chr2,18450000,18475000,26.3377
Chr2,18475000,18500000,26.4135
Chr2,18500000,18525000,25.3637
Chr2,18525000,18550000,26.7441
Chr2,18550000,18575000,25.4169
Chr2,18575000,18600000,27.781
Chr2,18600000,18625000,24.5541
Chr2,18625000,18650000,25.8668
Chr2,18650000,18675000,27.0973
Chr2,18675000,18700000,27.0634
Chr2,18700000,18725000,25.9458
Chr2,18725000,18750000,26.0426
Chr2,18750000,18775000,27.215
Chr2,18775000,18800000,27.2053
Chr2,18800000,18825000,24.0736
Chr2,18825000,18850000,26.3829
Chr2,18850000,18875000,28.0697
Chr2,18875000,18900000,24.459
Chr2,18900000,18925000,25.7749
Chr2,18925000,18950000,26.6006
Chr2,18950000,18975000,27.852
Chr2,18975000,19000000,27.3488
Chr2,19000000,19025000,28.1358
Chr2,19025000,19050000,26.2764
Chr2,19050000,19075000,27.6633
Chr2,19075000,19100000,28.8389
Chr2,19100000,19125000,27.4537
Chr2,19125000,19150000,26.7618
Chr2,19150000,19175000,23.5559
Chr2,19175000,19200000,27.7472
Chr2,19200000,19225000,27.2521
Chr2,19225000,19250000,27.4827
Chr2,19250000,19275000,26.9586
Chr2,19275000,19300000,24.2106
Chr2,19300000,19325000,26.8086
Chr2,19325000,19350000,28.2019
Chr2,19350000,19375000,25.0202
Chr2,19375000,19400000,22.748
Chr2,19400000,19425000,30.7564
Chr2,19425000,19450000,24.7622
Chr2,19450000,19475000,24.7557
Chr2,19475000,19500000,27.9407
Chr2,19500000,19525000,27.9955
Chr2,19525000,19550000,32.04
Chr2,19550000,19575000,27.9165
Chr2,19575000,19600000,27.5166
Chr2,19600000,19625000,25.5459
Chr2,19625000,19650000,26.886
Chr2,19650000,19675000,26.3151
Chr2,19675000,19700000,26.3184
Chr2,19700000,19725000,30.8515
Chr2,19725000,19750000,22.0207
Chr2,19750000,19775000,25.1169
Chr2,19775000,19800000,28.8744
Chr2,19800000,19825000,28.3551
Chr2,19825000,19850000,25.454
Chr2,19850000,19875000,27.4311
Chr2,19875000,19900000,27.494
Chr2,19900000,19925000,26.578
Chr2,19925000,19950000,28.0165
Chr2,19950000,19975000,27.7988
Chr2,19975000,20000000,27.3246
Chr2,20000000,20025000,26.7086
Chr2,20025000,20050000,25.9055
Chr2,20050000,20075000,27.223
Chr2,20075000,20100000,27.7713
Chr2,20100000,20125000,28.3277
Chr2,20125000,20150000,28.6325
Chr2,20150000,20175000,26.3167
Chr2,20175000,20200000,26.0636
Chr2,20200000,20225000,26.1506
Chr2,20225000,20250000,26.0216
Chr2,20250000,20275000,27.0215
Chr2,20275000,20300000,27.0182
Chr2,20300000,20325000,26.3216
Chr2,20325000,20350000,25.0605
Chr2,20350000,20375000,24.5412
Chr2,20375000,20400000,24.617
Chr2,20400000,20425000,25.9394
Chr2,20425000,20450000,25.2395
Chr2,20450000,20475000,25.9942
Chr2,20475000,20500000,27.6972
Chr2,20500000,20525000,28.9744
Chr2,20525000,20550000,27.5843
Chr2,20550000,20575000,25.6797
Chr2,20575000,20600000,26.7538
Chr2,20600000,20625000,25.554
Chr2,20625000,20650000,24.6976
Chr2,20650000,20675000,28.9405
Chr2,20675000,20700000,29.6452
Chr2,20700000,20725000,25.4217
Chr2,20725000,20750000,26.1926
Chr2,20750000,20775000,28.5551
Chr2,20775000,20800000,26.3651
Chr2,20800000,20825000,26.8715
Chr2,20825000,20850000,28.3648
Chr2,20850000,20875000,28.131
Chr2,20875000,20900000,24.2074
Chr2,20900000,20925000,26.8667
Chr2,20925000,20950000,28.5019
Chr2,20950000,20975000,27.6472
Chr2,20975000,21000000,28.6889
Chr2,21000000,21025000,26.1684
Chr2,21025000,21050000,21.2498
Chr2,21050000,21075000,18.8067
Chr2,21075000,21100000,22.856
Chr2,21100000,21125000,25.0444
Chr2,21125000,21150000,22.2416
Chr2,21150000,21175000,27.3069
Chr2,21175000,21200000,23.2688
Chr2,21200000,21225000,22.7705
Chr2,21225000,21250000,26.4828
Chr2,21250000,21275000,25.0363
Chr2,21275000,21300000,27.702
Chr2,21300000,21325000,23.5801
Chr2,21325000,21350000,26.0426
Chr2,21350000,21375000,23.3688
Chr2,21375000,21400000,23.5656
Chr2,21400000,21425000,23.3979
Chr2,21425000,21450000,26.1635
Chr2,21450000,21475000,26.091
Chr2,21475000,21500000,23.5236
Chr2,21500000,21525000,25.9652
Chr2,21525000,21550000,21.7078
Chr2,21550000,21575000,19.4066
Chr2,21575000,21600000,24.1671
Chr2,21600000,21625000,24.7654
Chr2,21625000,21650000,22.2174
Chr2,21650000,21675000,24.1461
Chr2,21675000,21700000,21.9674
Chr2,21700000,21725000,22.8673
Chr2,21725000,21750000,23.772
Chr2,21750000,21775000,26.9408
Chr2,21775000,21800000,24.7444
Chr2,21800000,21825000,23.0479
Chr2,21825000,21850000,26.957
Chr2,21850000,21875000,27.6714
Chr2,21875000,21900000,28.0648
Chr2,21900000,21925000,28.8438
Chr2,21925000,21950000,26.5248
Chr2,21950000,21975000,29.2985
Chr2,21975000,22000000,27.2279
Chr2,22000000,22025000,27.2069
Chr2,22025000,22050000,27.3166
Chr2,22050000,22075000,29.6082
Chr2,22075000,22100000,23.6946
Chr2,22100000,22125000,26.5006
Chr2,22125000,22150000,26.678
Chr2,22150000,22175000,26.7425
Chr2,22175000,22200000,27.0602
Chr2,22200000,22225000,25.1218
Chr2,22225000,22250000,26.3683
Chr2,22250000,22275000,25.2282
Chr2,22275000,22300000,24.5444
Chr2,22300000,22325000,23.0576
Chr2,22325000,22350000,24.6073
Chr2,22350000,22375000,25.8749
Chr2,22375000,22400000,26.0297
Chr2,22400000,22425000,25.812
Chr2,22425000,22450000,27.7117
Chr2,22450000,22475000,25.7797
Chr2,22475000,22500000,26.8989
Chr2,22500000,22525000,28.26
Chr2,22525000,22550000,27.2489
Chr2,22550000,22575000,28.4229
Chr2,22575000,22600000,27.5407
Chr2,22600000,22625000,26.7909
Chr2,22625000,22650000,27.9036
Chr2,22650000,22675000,26.1523
Chr2,22675000,22700000,27.3246
Chr2,22700000,22725000,26.6264
Chr2,22725000,22750000,28.4728
Chr2,22750000,22775000,29.3937
Chr2,22775000,22800000,27.9455
Chr2,22800000,22825000,26.9521
Chr2,22825000,22850000,29.0099
Chr2,22850000,22875000,29.5646
Chr2,22875000,22900000,27.6907
Chr2,22900000,22925000,26.1539
